"hhid","province","zone","rice","area_rice_harvested","area_rice_planted","qty_rice_harvested","qty_rice_own_use","qty_rice_sale","qty_rice_gift","qty_rice_pay","qty_rice_feed","qty_rice_seed","qty_rice_lost","qty_rice_processed","value_rice_prod","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","qty_cashew_gift","qty_cashew_pay","qty_cashew_feed","qty_cashew_seed","qty_cashew_lost","qty_cashew_processed","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price"
"HID741673",17,"Tonle Sap",1,0.5,0.5,960,0,0,0,0,0,0,0,0,864000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741820",21,"Plain",1,0.5,0.5,1500,500,0,0,0,100,150,0,0,1275000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741875",14,"Plain",1,1.20000004768372,1.20000004768372,2000,500,1500,0,0,0,0,0,0,2e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742030",7,"Coastal",1,0.699999988079071,0.699999988079071,2700,0,0,0,0,0,0,0,0,2700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742145",8,"Plain",1,0.5,0.5,4300,1000,3000,0,0,50,250,0,0,3440000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742148",20,"Plain",1,1.07000005245209,1.07000005245209,2250,750,1500,0,0,0,0,0,0,2025000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742320",6,"Tonle Sap",1,0.0799999982118607,0.0799999982118607,150,0,0,0,0,0,0,0,0,135000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742343",14,"Plain",1,0.5,0.5,6400,3200,3200,0,0,0,0,0,0,6400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742359",21,"Plain",1,2,2,5000,1500,3500,0,0,0,0,0,0,5150000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742461",4,"Tonle Sap",1,0.620000004768372,0.620000004768372,2880,0,0,0,0,0,0,0,0,2592000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742487",5,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742490",2,"Tonle Sap",1,3.5,3.5,10000,800,8200,0,0,0,1000,0,0,9800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742494",15,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742758",2,"Tonle Sap",1,0.639999985694885,0.639999985694885,1800,1000,800,0,0,0,0,0,0,1440000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742766",7,"Coastal",1,0.5,0.5,600,0,0,0,0,0,0,0,0,6e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742834",3,"Plain",1,0.699999988079071,0.699999988079071,1050,0,0,0,0,0,0,0,0,861000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742855",6,"Tonle Sap",1,9.80000019073486,9.80000019073486,61510,1000,60510,0,0,0,0,0,0,49208000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743060",25,"Plain",1,0.800000011920929,0.800000011920929,1000,0,0,0,0,0,0,0,0,850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743096",1,"Tonle Sap",1,3.70000004768372,4.82000017166138,7000,3500,3500,0,0,0,0,0,0,5600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743159",14,"Plain",1,0.200000002980232,0.200000002980232,1050,0,0,0,0,0,0,0,0,892500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743221",20,"Plain",1,2,2,4200,0,0,0,0,0,0,0,0,3444000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743233",1,"Tonle Sap",1,5,5,12000,3000,9000,0,0,0,0,0,0,9600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743299",3,"Plain",1,0.200000002980232,0.200000002980232,840,0,0,0,0,0,0,0,0,688800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743342",3,"Plain",1,0.140000000596046,0.140000000596046,660,0,0,0,0,0,0,0,0,541200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743381",7,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743513",10,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743531",15,"Tonle Sap",1,0.800000011920929,0.800000011920929,2000,0,0,0,0,0,0,0,0,1600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743542",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743546",1,"Tonle Sap",1,5,5,8000,3500,4500,0,0,0,0,0,0,6200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743772",4,"Tonle Sap",1,0.259999990463257,0.259999990463257,2400,0,0,0,0,0,0,0,0,2160000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743793",23,"Coastal",1,0.209999993443489,0.209999993443489,660,0,0,0,0,0,0,0,0,594000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743806",14,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743809",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743839",14,"Plain",1,1.5,1.5,4800,1000,3000,0,0,0,800,0,0,4416000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743851",17,"Tonle Sap",1,0.5,0.5,400,0,0,0,0,0,0,0,0,360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743852",14,"Plain",1,0.200000002980232,0.200000002980232,500,470,0,0,0,0,30,0,0,425000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743898",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743919",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743927",25,"Plain",1,0.5,0.5,1350,0,0,0,0,0,0,0,0,1147500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743944",14,"Plain",1,2,2,15700,600,9700,0,0,0,400,0,0,10990000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743966",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,10,6000,0,6000,0,0,0,0,0,0,1,1,0.73206443,0.73206443,0,30000000,5000
"HID744036",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744308",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1800,0,1800,0,0,0,0,0,0,1,1,0.33333334,0.32786885,0,8100000,4500
"HID744319",13,"Mountain",1,3,3,3000,0,0,0,0,0,0,0,0,2700000,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54421771,0.54421771,0,NA,NA
"HID744367",3,"Plain",1,0.879999995231628,0.879999995231628,2000,0,0,0,0,0,0,0,0,1640000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744538",23,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744660",3,"Plain",1,0.0900000035762787,0.0900000035762787,650,0,0,0,0,0,0,0,0,533000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744691",11,"Mountain",1,1,1,1650,1500,0,0,0,50,100,0,0,1303500,1,NA,NA,500,0,500,0,0,0,0,0,0,1,1,NA,NA,0,1500000,3000
"HID744775",8,"Plain",1,2,2,12000,100,11900,0,0,0,0,0,0,11400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744811",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744812",14,"Plain",1,1.75,1.75,4200,1500,2700,0,0,0,0,0,0,4410000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744940",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744965",14,"Plain",1,1.89999997615814,1.89999997615814,6000,2850,3000,0,0,0,150,0,0,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744979",17,"Tonle Sap",1,2,2,4000,2000,2000,0,0,0,0,0,0,3200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745013",14,"Plain",1,0.699999988079071,0.699999988079071,1600,1450,0,0,0,0,150,0,0,1360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745016",14,"Plain",1,1.70000004768372,1.70000004768372,3000,1000,1640,0,0,0,360,0,0,3060000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745103",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745199",21,"Plain",1,2.07999992370606,2.07999992370606,3500,1500,2000,0,0,0,0,0,0,2730000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745216",1,"Tonle Sap",1,10,10,10000,3000,7000,0,0,0,0,0,0,6800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745252",25,"Plain",1,1,1,2900,0,0,0,0,0,0,0,0,2465000,1,0.95,1.95,300,0,300,0,0,0,0,0,0,1,1,0.62903225,0.62903225,0,1350000,4500
"HID745277",14,"Plain",1,1.70000004768372,1.70000004768372,22500,2700,18000,70,0,0,1600,20,0,18450000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745295",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745430",5,"Mountain",1,0.219999998807907,0.219999998807907,710,0,0,0,0,0,0,0,0,710000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745470",21,"Plain",1,0.400000005960464,0.400000005960464,4100,2100,0,0,0,0,360,0,0,3485000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745536",7,"Coastal",1,0.100000001490116,0.100000001490116,300,150,0,100,0,0,50,0,0,3e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745704",22,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745764",6,"Tonle Sap",1,1,1,1000,0,0,0,0,0,0,0,0,9e+05,1,NA,NA,200,0,200,0,0,0,0,0,0,1,1,NA,NA,0,700000,3500
"HID745855",9,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745872",25,"Plain",1,0.200000002980232,0.200000002980232,300,0,0,0,0,0,0,0,0,255000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745896",17,"Tonle Sap",1,2,2,3000,1500,1500,0,0,0,0,0,0,2340000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID745941",8,"Plain",1,1,1,3600,600,3000,0,0,0,0,0,0,2880000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746019",8,"Plain",1,1,1,8000,1000,7000,0,0,0,0,0,0,6480000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746170",18,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746316",6,"Tonle Sap",1,0.300000011920929,0.300000011920929,480,0,0,0,0,0,0,0,0,432000,1,0.15,0.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32397407,0.32397407,0,NA,NA
"HID746417",15,"Tonle Sap",1,0.899999976158142,0.899999976158142,2500,0,0,0,0,0,0,0,0,2e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746433",25,"Plain",1,0.5,0.5,2000,1000,1000,0,0,0,0,0,0,1800000,1,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48262548,0.48262548,0,NA,NA
"HID746479",20,"Plain",1,0.400000005960464,0.400000005960464,1000,0,0,0,0,0,0,0,0,820000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746486",21,"Plain",1,0.769999980926514,0.769999980926514,2310,0,0,0,0,0,0,0,0,1963500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746538",7,"Coastal",1,0.5,0.5,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746565",14,"Plain",1,1,1,3000,2000,1000,0,0,0,0,0,0,2550000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746583",5,"Mountain",1,0.184999994933605,0.184999994933605,1310,0,0,0,0,0,0,0,0,1310000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746593",3,"Plain",1,0.0599999986588955,0.0599999986588955,576,0,0,0,0,0,0,0,0,472320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746880",7,"Coastal",1,0.800000011920929,0.800000011920929,1950,950,1000,0,0,0,0,0,0,1950000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746903",7,"Coastal",1,0.800000011920929,0.800000011920929,2800,0,0,0,0,0,0,0,0,2800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID746949",15,"Tonle Sap",1,0.529999971389771,0.529999971389771,750,0,0,0,0,0,0,0,0,6e+05,1,NA,NA,33,0,0,0,0,0,0,0,0,0,0,NA,NA,1,66000,2000
"HID746973",1,"Tonle Sap",1,5.80000019073486,5.80000019073486,6000,1500,4500,0,0,0,0,0,0,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747013",25,"Plain",1,1.5,1.5,3990,1190,2800,0,0,0,0,0,0,3192000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747043",11,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747044",11,"Mountain",1,1.5,1.5,1650,165,0,0,0,55,1430,0,0,1303500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747098",4,"Tonle Sap",1,1.29999995231628,1.29999995231628,800,0,0,0,0,0,0,0,0,720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747109",7,"Coastal",1,0.25,0.25,2500,0,0,0,0,0,0,0,0,2500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747190",21,"Plain",1,2.21000003814697,2.21000003814697,22000,1000,3000,0,0,0,0,0,0,18260000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747224",6,"Tonle Sap",1,2,2,2500,1500,1000,0,0,0,0,0,0,2e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747284",10,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99108028,0.99108028,0,NA,NA
"HID747356",14,"Plain",1,0.370000004768372,0.370000004768372,900,0,0,0,0,0,0,0,0,765000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747358",21,"Plain",1,0.370000004768372,0.370000004768372,1000,0,0,0,0,0,0,0,0,850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747456",21,"Plain",1,0.200000002980232,0.200000002980232,800,0,0,0,0,0,0,0,0,680000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747588",14,"Plain",1,6.40000009536743,6.40000009536743,68000,1500,61000,0,0,500,5000,0,0,70720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747880",3,"Plain",1,0.699999988079071,0.699999988079071,800,0,0,0,0,0,0,0,0,656000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747913",3,"Plain",1,0.5,0.5,2220,50,50,0,0,0,10,5,5,1443000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747936",3,"Plain",1,4.00000005960464,4.00000005960464,19600,0,16100,0,0,0,1400,0,0,13720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747962",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747978",2,"Tonle Sap",1,1,1,3000,1000,2000,0,0,0,0,0,0,2460000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID747979",8,"Plain",1,4.5,4.5,27000,650,25000,0,0,0,1350,0,0,25110000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748037",2,"Tonle Sap",1,1,1,3000,200,2800,0,0,0,0,0,0,3e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748156",14,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748168",17,"Tonle Sap",1,1.5,1.5,800,0,0,0,0,0,0,0,0,720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748211",25,"Plain",1,2,2,4800,2150,2000,0,0,200,450,0,0,3840000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748289",17,"Tonle Sap",1,1,1,1500,0,0,0,0,0,0,0,0,1350000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748311",7,"Coastal",1,1.5,1.5,2500,0,0,0,0,0,0,0,0,2500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748352",5,"Mountain",1,0.409999996423721,0.409999996423721,2100,0,0,0,0,0,0,0,0,2100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748423",14,"Plain",1,1.5,1.5,4000,1500,2000,0,0,0,500,0,0,4e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748425",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748438",17,"Tonle Sap",1,1.70000004768372,1.70000004768372,3300,1600,1700,0,0,0,0,0,0,2640000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748513",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748551",5,"Mountain",1,0.569999992847443,0.569999992847443,720,500,200,0,0,0,20,0,0,864000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748609",7,"Coastal",1,0.25,0.25,600,0,0,0,0,0,0,0,0,6e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748630",2,"Tonle Sap",1,8,8,15000,0,15000,0,0,0,0,0,0,14700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748664",4,"Tonle Sap",1,0.600000023841858,0.600000023841858,780,0,0,0,0,0,0,0,0,702000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748706",20,"Plain",1,0.25,0.25,350,0,0,0,0,0,0,0,0,287000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748723",6,"Tonle Sap",1,2.5,2.5,3000,0,0,0,0,0,0,0,0,2700000,1,1.5,1.5,1000,0,1000,0,0,0,0,0,0,1,1,0.375,0.36585367,0,4000000,4000
"HID748906",3,"Plain",1,0.400000005960464,0.400000005960464,1500,1400,0,0,0,0,100,0,0,1230000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748953",15,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID748967",25,"Plain",1,0.200000002980232,0.400000005960464,3700,2500,1000,0,0,50,150,0,0,3330000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID749097",5,"Mountain",1,0.400000005960464,0.400000005960464,1250,0,0,0,0,0,0,0,0,1250000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID749173",12,"Phnom Penh",1,0.5,0.5,1500,0,0,0,0,0,0,0,0,1950000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID749301",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID749337",13,"Mountain",1,2.80000001192093,2.80000001192093,5700,500,2000,0,0,0,200,200,0,8550000,1,NA,NA,600,0,600,0,0,0,0,0,0,1,1,NA,NA,0,2100000,3500
