hhid,province,weight,zone
id_133611,4,137.838664541343,Tonle Sap
id_133614,7,186.325084506559,Coastal
id_133624,25,111.060931683966,Plain
id_133625,6,160.716854887325,Tonle Sap
id_133637,25,65.08042551534641,Plain
id_133638,2,73.80338053927569,Tonle Sap
id_133646,13,164.62571637664,Mountain
id_133650,12,186.448500428449,Phnom Penh
id_133657,21,140.294646956859,Plain
id_133660,25,166.746945049316,Plain
id_133663,14,155.011952961262,Plain
id_133675,18,53.61935588266,Coastal
id_133681,3,231.739122200235,Plain
id_133693,21,70.8466746814823,Plain
id_133697,5,95.6367396778197,Mountain
id_133706,7,100.708925337898,Coastal
id_133713,13,62.5007971815241,Mountain
id_133716,14,125.603812332628,Plain
id_133721,2,101.495311098155,Tonle Sap
id_133724,13,46.0385336381762,Mountain
id_133729,21,50.3283026822326,Plain
id_133730,12,27.2616377249998,Phnom Penh
id_133738,2,234.266214356927,Tonle Sap
id_133741,3,157.252521558705,Plain
id_133744,21,139.550111394983,Plain
id_133746,15,239.216104069909,Tonle Sap
id_133767,21,55.9736328218086,Plain
id_133791,21,96.1490584962971,Plain
id_133806,6,115.494179249823,Tonle Sap
id_133827,21,140.132513069653,Plain
id_133831,2,207.774912955146,Tonle Sap
id_133833,8,27.283051481823,Plain
id_133862,5,109.118534266952,Mountain
id_133863,21,155.341964381908,Plain
id_133865,1,111.345630865428,Tonle Sap
id_133905,24,51.2447888498287,Tonle Sap
id_133919,2,67.0763854243333,Tonle Sap
id_133930,6,193.767978936113,Tonle Sap
id_133932,13,120.477776681036,Mountain
id_133942,3,47.0450757017733,Plain
id_133946,6,166.938566468036,Tonle Sap
id_133956,13,74.46669921803399,Mountain
id_133963,14,122.376190570378,Plain
id_133972,22,160.923303650777,Tonle Sap
id_133996,25,157.545710782459,Plain
id_134009,5,128.346803906483,Mountain
id_134025,20,205.27337350103,Plain
id_134039,6,165.383238209016,Tonle Sap
id_134041,2,178.983246445647,Tonle Sap
id_134042,6,85.2121688367595,Tonle Sap
id_134053,3,94.8639681521429,Plain
id_134068,21,96.1490584962971,Plain
id_134081,17,185.213117251094,Tonle Sap
id_134085,25,90.2156491217447,Plain
id_134096,7,43.3194916596233,Coastal
id_134098,24,43.7504258396165,Tonle Sap
id_134104,17,97.30286949625069,Tonle Sap
id_134122,24,46.115313722839,Tonle Sap
id_134134,3,52.1416255694653,Plain
id_134146,10,91.79305203507,Mountain
id_134148,25,171.468397566728,Plain
id_134163,10,55.1469886257203,Mountain
id_134189,15,108.251327902343,Tonle Sap
id_134197,17,164.62031918009,Tonle Sap
id_134198,3,93.03079036817201,Plain
id_134202,6,150.962655832843,Tonle Sap
id_134206,17,63.0819450547728,Tonle Sap
id_134213,12,209.692478619554,Phnom Penh
id_134218,6,102.705255133248,Tonle Sap
id_134244,12,81.0175485575549,Phnom Penh
id_134247,10,54.2470567430235,Mountain
id_134253,2,154.120067513606,Tonle Sap
id_134262,25,38.3157483553556,Plain
id_134274,8,71.0741109658409,Plain
id_134283,2,35.5557461891771,Tonle Sap
id_134303,5,152.468946325217,Mountain
id_134313,24,42.9551906535329,Tonle Sap
id_134314,8,26.1672874481808,Plain
id_134325,17,179.84697776972,Tonle Sap
id_134340,21,165.804260960984,Plain
id_134349,7,125.415220040216,Coastal
id_134354,12,97.8962045070456,Phnom Penh
id_134356,5,207.301631164069,Mountain
id_134362,25,108.286645719258,Plain
id_134368,3,145.622315940786,Plain
id_134369,2,75.8749942657038,Tonle Sap
id_134380,4,111.804841042027,Tonle Sap
id_134386,3,145.622315940786,Plain
id_134419,21,213.754370682366,Plain
id_134427,8,53.8111693915161,Plain
id_134435,5,72.31884750621791,Mountain
id_134476,19,94.3744601615706,Mountain
id_134487,6,242.060921378651,Tonle Sap
id_134492,18,24.471308465717,Coastal
id_134495,2,45.321575994963,Tonle Sap
id_134497,6,175.335878664617,Tonle Sap
id_134505,5,135.582957830946,Mountain
id_134506,5,184.738127561417,Mountain
id_134512,21,124.878104195928,Plain
id_134517,21,59.5728242892863,Plain
id_134518,20,273.641698529666,Plain
id_134523,20,184.088600972031,Plain
id_134534,3,105.335964636471,Plain
id_134542,3,177.730500332081,Plain
id_134552,21,152.813306582546,Plain
id_134558,14,106.771191528912,Plain
id_134559,5,143.420791328438,Mountain
id_134566,21,165.804260960984,Plain
id_134575,5,103.317295226773,Mountain
id_134588,2,121.110140349491,Tonle Sap
id_134597,5,87.23382473891959,Mountain
id_134632,16,73.90311551118801,Mountain
id_134633,4,89.4835179816306,Tonle Sap
id_134638,7,38.807044611746,Coastal
id_134639,10,52.788865331147,Mountain
id_134641,13,124.373824185648,Mountain
id_134657,17,132.777045281547,Tonle Sap
id_134662,7,75.1981502273653,Coastal
id_134664,15,82.2428919777541,Tonle Sap
id_134674,2,83.84548178041651,Tonle Sap
id_134679,21,70.8433586142863,Plain
id_134683,3,139.043473320141,Plain
id_134685,2,103.352741628056,Tonle Sap
id_134688,9,28.1168008430522,Coastal
id_134700,2,61.4132236454265,Tonle Sap
id_134706,3,85.3029456963264,Plain
id_134713,3,139.043473320141,Plain
id_134715,24,24.0209947733572,Tonle Sap
id_134728,3,140.009052995975,Plain
id_134730,14,127.384147468789,Plain
id_134735,14,158.905399204222,Plain
id_134744,7,32.4896187447175,Coastal
id_134746,2,84.25448800765849,Tonle Sap
id_134754,6,106.689210506652,Tonle Sap
id_134757,21,144.410162772469,Plain
id_134771,6,140.883711092718,Tonle Sap
id_134775,3,93.03079036817201,Plain
id_134785,17,228.200699722253,Tonle Sap
id_134790,21,234.332702410919,Plain
id_134802,3,85.3029456963264,Plain
id_134808,15,67.7522544114458,Tonle Sap
id_134813,5,114.385598680346,Mountain
id_134834,4,167.029319032847,Tonle Sap
id_134836,14,93.3525564995353,Plain
id_134837,24,24.0209947733572,Tonle Sap
id_134848,21,155.341964381908,Plain
id_134850,4,248.621463894198,Tonle Sap
id_134858,20,64.3142591370716,Plain
id_134861,15,188.759427546471,Tonle Sap
id_134868,20,71.0229225065558,Plain
id_134877,14,141.396104526496,Plain
id_134881,2,67.01118736398109,Tonle Sap
id_134883,4,109.269994443503,Tonle Sap
id_134889,24,26.6049886862533,Tonle Sap
id_134908,9,72.4101683338898,Coastal
id_134926,9,28.1168008430522,Coastal
id_134927,17,86.74642610750639,Tonle Sap
id_134943,2,35.5557461891771,Tonle Sap
id_134949,18,26.9756821391091,Coastal
id_135015,2,90.8413278904226,Tonle Sap
id_135030,25,183.180083400312,Plain
id_135040,7,149.878078894215,Coastal
id_135057,14,44.4305388152643,Plain
id_135072,20,123.225606112669,Plain
id_135081,17,89.86925587892701,Tonle Sap
id_135083,12,40.5087742787775,Phnom Penh
id_135085,7,122.475800820523,Coastal
id_135129,2,133.014897562104,Tonle Sap
id_135153,17,125.717498184465,Tonle Sap
id_135161,14,45.3561750405823,Plain
id_135173,14,152.856781691766,Plain
id_135183,6,48.2008227763487,Tonle Sap
id_135193,3,39.9883143465073,Plain
id_135196,8,26.6813714899601,Plain
id_135201,2,63.3472028111414,Tonle Sap
id_135204,20,71.0229225065558,Plain
id_135213,14,144.998298375351,Plain
id_135232,25,36.1262770207639,Plain
id_135233,7,59.8770581789224,Coastal
id_135238,22,160.923303650777,Tonle Sap
id_135262,4,291.062036738883,Tonle Sap
id_135270,3,214.242639938584,Plain
id_135277,10,84.4013612692019,Mountain
id_135299,6,61.0041663263165,Tonle Sap
id_135302,6,118.413299573317,Tonle Sap
id_135307,15,252.850984442669,Tonle Sap
id_135308,2,70.3617467321799,Tonle Sap
id_135313,25,166.746945049316,Plain
id_135325,2,158.947808410686,Tonle Sap
id_135334,4,53.0326808609498,Tonle Sap
id_135335,7,169.833110471127,Coastal
id_135338,8,63.3105031931185,Plain
id_135342,17,285.886624402775,Tonle Sap
id_135367,5,111.056401436209,Mountain
id_135378,8,51.4057977184169,Plain
id_135398,8,52.8989834841457,Plain
id_135399,13,74.46669921803399,Mountain
id_135413,7,217.746770355298,Coastal
id_135414,5,152.167773097909,Mountain
id_135417,8,142.924586333814,Plain
id_135425,21,62.4249219227436,Plain
id_135426,13,107.116212217304,Mountain
id_135428,7,49.2550950841391,Coastal
id_135430,3,35.7542575333477,Plain
id_135434,10,47.4409042820974,Mountain
id_135476,4,82.6955884312334,Tonle Sap
id_135483,7,76.4726951464731,Coastal
id_135487,11,153.747173896942,Mountain
id_135503,15,96.65297134137781,Tonle Sap
id_135517,7,32.4896187447175,Coastal
id_135522,1,90.91127620575109,Tonle Sap
id_135556,8,51.4051844607821,Plain
id_135574,2,170.630338195322,Tonle Sap
id_135586,6,173.529387793527,Tonle Sap
id_135587,9,43.1793727232586,Coastal
id_135590,7,46.8440065135868,Coastal
id_135595,5,181.709633666968,Mountain
id_135600,2,90.6723207687662,Tonle Sap
id_135603,7,46.8440065135868,Coastal
id_135612,1,137.468355679246,Tonle Sap
id_135628,24,34.8464564178835,Tonle Sap
id_135629,14,84.2328965039386,Plain
id_135630,3,79.4404490041469,Plain
id_135637,11,53.6435831254502,Mountain
id_135651,3,138.103508821925,Plain
id_135660,21,40.847099854354,Plain
id_135664,14,143.726809546164,Plain
id_135673,17,83.40245956821499,Tonle Sap
id_135677,12,97.8962045070456,Phnom Penh
id_135680,7,75.1981502273653,Coastal
id_135687,5,134.900940785676,Mountain
id_135699,21,96.1490584962971,Plain
id_135703,8,115.19576262332,Plain
id_135712,1,210.67099476243,Tonle Sap
id_135713,20,261.648671407099,Plain
id_135729,13,98.95830359118899,Mountain
id_135730,3,119.302740372733,Plain
id_135731,3,109.977888501806,Plain
id_135733,3,120.93582174669,Plain
id_135742,8,43.8390062110573,Plain
id_135746,15,220.830320662296,Tonle Sap
id_135754,2,84.1517804281476,Tonle Sap
id_135763,20,173.176082371778,Plain
id_135767,25,48.7301708292249,Plain
id_135776,2,73.80338053927569,Tonle Sap
id_135798,16,141.154518696998,Mountain
id_135800,13,128.847702753476,Mountain
id_135803,2,116.519143240782,Tonle Sap
id_135810,8,85.9654771484247,Plain
id_135815,4,244.684019895874,Tonle Sap
id_135828,13,141.452020939498,Mountain
id_135850,14,130.582261034571,Plain
id_135854,14,181.606170519111,Plain
id_135865,8,16.4505546299272,Plain
id_135874,25,107.434353231683,Plain
id_135875,20,205.27337350103,Plain
id_135890,6,160.716854887325,Tonle Sap
id_135915,8,27.283051481823,Plain
id_135926,25,170.791180656855,Plain
id_135934,2,53.293579029048,Tonle Sap
id_135946,24,43.1849091718893,Tonle Sap
id_135949,2,73.80338053927569,Tonle Sap
id_135954,2,69.2216258360568,Tonle Sap
id_135958,15,282.050943641657,Tonle Sap
id_135960,23,35.2907841577768,Coastal
id_135962,8,52.5741310146996,Plain
id_135976,21,139.89734518583,Plain
id_135986,7,153.837633874646,Coastal
id_136022,25,98.8204513473795,Plain
id_136025,13,131.689931490686,Mountain
id_136031,9,24.3414454449403,Coastal
id_136053,13,61.3847115175685,Mountain
id_136065,3,122.077222706983,Plain
id_136083,19,87.13741698611339,Mountain
id_136094,24,17.8808596048532,Tonle Sap
id_136096,2,147.889681805608,Tonle Sap
id_136099,25,47.4157385897524,Plain
id_136103,8,26.6813714899601,Plain
id_136115,20,231.129196221633,Plain
id_136128,20,184.088600972031,Plain
id_136141,2,90.6723207687662,Tonle Sap
id_136142,8,167.711477936892,Plain
id_136184,3,93.03079036817201,Plain
id_136202,3,120.93582174669,Plain
id_136213,16,144.136656415948,Mountain
id_136221,8,83.26273337190381,Plain
id_136239,1,104.848745857052,Tonle Sap
id_136243,20,146.086859355366,Plain
id_136245,23,47.6425586129986,Coastal
id_136249,10,47.4409042820974,Mountain
id_136251,4,110.50478475084,Tonle Sap
id_136256,3,122.077222706983,Plain
id_136260,14,114.067445668434,Plain
id_136270,2,91.27469936292761,Tonle Sap
id_136272,21,180.490676833712,Plain
id_136276,4,177.163619468912,Tonle Sap
id_136302,17,88.0758732509164,Tonle Sap
id_136306,1,138.051829897838,Tonle Sap
id_136314,3,119.180858444492,Plain
id_136344,2,123.252858217212,Tonle Sap
id_136357,6,53.8891186319428,Tonle Sap
id_136358,20,137.375257650689,Plain
id_136361,1,157.021182087009,Tonle Sap
id_136379,17,89.86925587892701,Tonle Sap
id_136384,19,99.34153701218,Mountain
id_136387,14,150.113204656553,Plain
id_136396,17,212.405724957886,Tonle Sap
id_136402,17,45.2961633861856,Tonle Sap
id_136435,21,91.0727558422502,Plain
id_136444,4,175.81421240658,Tonle Sap
id_136448,14,34.8534586932778,Plain
id_136468,6,47.8073466720521,Tonle Sap
id_136483,3,108.9047240941,Plain
id_136490,1,127.788766227801,Tonle Sap
id_136500,1,286.002867372766,Tonle Sap
id_136515,25,154.293993325648,Plain
id_136531,19,469.112813668628,Mountain
id_136533,17,164.498547330489,Tonle Sap
id_136536,6,85.2121688367595,Tonle Sap
id_136539,5,135.582957830946,Mountain
id_136547,3,139.485407596878,Plain
id_136553,5,63.8964353090828,Mountain
id_136555,3,66.42953588902709,Plain
id_136565,20,291.11042589746,Plain
id_136571,12,88.61294373482571,Phnom Penh
id_136583,5,176.39484251779,Mountain
id_136584,2,45.321575994963,Tonle Sap
id_136598,18,28.1614264089601,Coastal
id_136605,14,185.904294499688,Plain
id_136613,14,54.4704094484096,Plain
id_136614,21,113.125156005319,Plain
id_136625,3,120.93582174669,Plain
id_136629,17,79.18080571306,Tonle Sap
id_136660,14,147.025457634109,Plain
id_136662,7,55.0518539841047,Coastal
id_136697,20,169.788376958764,Plain
id_136705,3,66.3183809086289,Plain
id_136720,1,98.8191517431105,Tonle Sap
id_136724,15,96.65297134137781,Tonle Sap
id_136732,5,68.39203225701129,Mountain
id_136734,21,96.1490584962971,Plain
id_136736,14,22.1741300198404,Plain
id_136743,14,162.403525770433,Plain
id_136758,21,144.410162772469,Plain
id_136774,5,142.942171099558,Mountain
id_136777,19,111.277923242326,Mountain
id_136795,4,75.53139395347399,Tonle Sap
id_136798,3,139.043473320141,Plain
id_136812,24,26.6049886862533,Tonle Sap
id_136819,10,75.0387176608041,Mountain
id_136829,11,93.1001087356712,Mountain
id_136832,3,100.404247242133,Plain
id_136834,21,172.609659731771,Plain
id_136862,1,238.415835658641,Tonle Sap
id_136867,15,169.92941007926,Tonle Sap
id_136881,6,43.5125968528132,Tonle Sap
id_136883,10,50.182674815794,Mountain
id_136888,6,206.267451801357,Tonle Sap
id_136889,6,152.809807350263,Tonle Sap
id_136892,13,80.47718035541899,Mountain
id_136894,20,121.729583543194,Plain
id_136913,20,64.3142591370716,Plain
id_136923,17,57.8309507383376,Tonle Sap
id_136930,21,213.754370682366,Plain
id_136935,23,28.69697974935,Coastal
id_136961,3,66.55774287861171,Plain
id_136963,21,131.853075965533,Plain
id_136967,6,175.335878664617,Tonle Sap
id_136977,3,157.944351064819,Plain
id_136986,17,97.5723349542637,Tonle Sap
id_137000,20,291.11042589746,Plain
id_137004,5,54.4999007048061,Mountain
id_137023,2,93.3207617810791,Tonle Sap
id_137064,14,105.884179656939,Plain
id_137071,14,144.792471133327,Plain
id_137082,15,325.851320618344,Tonle Sap
id_137096,20,89.5662948862516,Plain
id_137121,6,193.934446303178,Tonle Sap
id_137130,12,18.9884879431769,Phnom Penh
id_137131,14,79.5735653179418,Plain
id_137139,8,42.9707906624538,Plain
id_137146,15,77.7938549820846,Tonle Sap
id_137160,2,205.697163825594,Tonle Sap
id_137164,6,101.57913664997,Tonle Sap
id_137169,6,19.9197277800217,Tonle Sap
id_137177,6,98.26317776023819,Tonle Sap
id_137178,5,205.556489881311,Mountain
id_137183,5,165.328873932873,Mountain
id_137185,13,107.116212217304,Mountain
id_137188,5,143.420791328438,Mountain
id_137189,10,31.8674298623903,Mountain
id_137194,10,36.3411031035853,Mountain
id_137196,10,54.2470567430235,Mountain
id_137211,2,139.118854761271,Tonle Sap
id_137214,8,26.1672874481808,Plain
id_137218,14,53.9015413525762,Plain
id_137236,1,286.002867372766,Tonle Sap
id_137237,3,113.48635572021,Plain
id_137257,25,38.3157483553556,Plain
id_137260,8,32.3514444448494,Plain
id_137270,5,167.661493921286,Mountain
id_137272,1,251.402816393898,Tonle Sap
id_137290,15,127.80538900341,Tonle Sap
id_137305,20,331.548576346416,Plain
id_137311,14,176.214737331825,Plain
id_137317,1,129.362804659755,Tonle Sap
id_137330,5,54.4999007048061,Mountain
id_137341,6,138.844467890352,Tonle Sap
id_137356,14,143.726809546164,Plain
id_137359,8,58.3388164896507,Plain
id_137365,17,132.340800509116,Tonle Sap
id_137374,14,106.771191528912,Plain
id_137392,4,236.294301474444,Tonle Sap
id_137419,6,94.3094498877862,Tonle Sap
id_137420,7,91.0391794668798,Coastal
id_137427,6,101.57913664997,Tonle Sap
id_137428,2,111.264964367855,Tonle Sap
id_137433,5,134.900940785676,Mountain
id_137440,19,61.0261801852105,Mountain
id_137443,16,191.213299800094,Mountain
id_137452,1,264.088996283388,Tonle Sap
id_137462,24,31.306380966868,Tonle Sap
id_137465,21,145.429322601337,Plain
id_137498,13,42.8534778518874,Mountain
id_137521,8,15.4639271629148,Plain
id_137523,21,114.653874329716,Plain
id_137529,1,153.464399436697,Tonle Sap
id_137548,2,190.114045353958,Tonle Sap
id_137553,14,144.792471133327,Plain
id_137555,4,326.822637753613,Tonle Sap
id_137576,18,25.931738214931,Coastal
id_137582,17,54.0571497201391,Tonle Sap
id_137583,15,358.989595354067,Tonle Sap
id_137594,3,113.48635572021,Plain
id_137595,9,47.2094475107627,Coastal
id_137601,17,141.9506503111,Tonle Sap
id_137606,2,115.821805320461,Tonle Sap
id_137608,5,103.685496564003,Mountain
id_137624,2,118.022962850751,Tonle Sap
id_137628,12,53.271000122414,Phnom Penh
id_137632,14,29.1801965296055,Plain
id_137637,1,249.23997156668,Tonle Sap
id_137642,18,67.4622614863529,Coastal
id_137649,5,117.650579299264,Mountain
id_137652,3,160.434776907855,Plain
id_137653,25,126.004825803034,Plain
id_137669,2,115.821805320461,Tonle Sap
id_137674,2,70.34921438956,Tonle Sap
id_137677,3,65.6425821901305,Plain
id_137694,3,186.220091319519,Plain
id_137724,7,112.213617930719,Coastal
id_137733,12,53.271000122414,Phnom Penh
id_137734,1,137.468355679246,Tonle Sap
id_137746,16,144.136656415948,Mountain
id_137753,21,144.410162772469,Plain
id_137764,17,164.62031918009,Tonle Sap
id_137770,24,43.3609751806244,Tonle Sap
id_137798,16,141.154518696998,Mountain
id_137806,8,22.6723866521858,Plain
id_137811,8,50.6337005508506,Plain
id_137823,4,94.1203253195136,Tonle Sap
id_137831,20,121.629968499377,Plain
id_137838,8,104.515227238216,Plain
id_137857,14,100.016662009034,Plain
id_137865,8,57.5548165842563,Plain
id_137872,18,26.9756821391091,Coastal
id_137875,14,220.133535919732,Plain
id_137893,21,139.567977239485,Plain
id_137911,25,64.3633202854642,Plain
id_137926,12,97.8962045070456,Phnom Penh
id_137929,20,123.92259687387,Plain
id_137930,21,116.34036078052,Plain
id_137940,7,153.837633874646,Coastal
id_137957,20,162.646471415223,Plain
id_137962,13,80.47718035541899,Mountain
id_137980,5,46.4589317483591,Mountain
id_137999,17,127.579699870753,Tonle Sap
id_138011,7,191.672317419952,Coastal
id_138023,24,16.1808118325751,Tonle Sap
id_138027,2,139.118854761271,Tonle Sap
id_138031,20,100.047770094374,Plain
id_138036,2,121.110140349491,Tonle Sap
id_138044,24,65.2867007464769,Tonle Sap
id_138048,8,141.960182917256,Plain
id_138060,3,35.0041682144663,Plain
id_138078,8,46.912301520809,Plain
id_138085,2,107.556132222261,Tonle Sap
id_138087,2,152.665863776808,Tonle Sap
id_138088,18,11.1706991422209,Coastal
id_138091,21,175.165641337066,Plain
id_138093,14,265.758639182507,Plain
id_138109,14,202.980273380532,Plain
id_138112,7,137.818923121116,Coastal
id_138117,25,64.3633202854642,Plain
id_138122,14,147.977904219559,Plain
id_138125,17,96.1246182256879,Tonle Sap
id_138128,14,89.1151919284643,Plain
id_138139,15,157.920738942353,Tonle Sap
id_138149,25,38.3157483553556,Plain
